61.18080139,-113.6900024,Fort Resolution Airport
61.7602005,-121.2369995,Fort Simpson Airport
44.22529984,-76.59690094,Kingston Norman Rogers Airport
53.62530136,-77.70420074,La Grande Rivi�re Airport
48.77529907,-64.47859955,Gasp� (Michel-Pouliot) Airport
49.77830124,-86.93939972,Geraldton Greenstone Regional Airport
47.42470169,-61.77809906,�les-de-la-Madeleine Airport
52.81669998,-102.310997,Hudson Bay Airport
49.831699,-92.744202,Dryden Regional Airport
70.76280212,-117.8059998,Ulukhaktok Holman Airport
68.63559723,-95.84970093,Gjoa Haven Airport
43.17359924,-79.93499756,John C. Munro Hamilton International Airport
45.51750183,-73.41690063,Montr�al / Saint-Hubert Airport
60.83969879,-115.7829971,Hay River / Merlyn Carter Airport
44.88079834,-63.50859833,Halifax / Stanfield International Airport
48.77389908,-91.63860321,Atikokan Municipal Airport
72.6832962,-77.96669769,Pond Inlet Airport
45.29439926,-73.28109741,St Jean Airport
48.5442009,-58.54999924,Stephenville Airport
50.70220184,-120.4440002,Kamloops Airport
43.46080017,-80.37860107,Waterloo Airport
54.80530167,-66.80529785,Schefferville Airport
51.51750183,-109.1809998,Kindersley Airport
43.86220169,-79.37000275,Buttonville Municipal Airport
47.81999969,-83.34670258,Chapleau Airport
54.12530136,-108.5230026,Meadow Lake Airport
53.30920029,-110.072998,Lloydminster Airport
82.51779938,-62.2806015,Alert Airport
49.95610046,-119.3779984,Kelowna International Airport
63.61640167,-135.8679962,Mayo Airport
50.33029938,-105.5589981,Moose Jaw Air Vice Marshal C. M. McEwen Airport
56.65330124,-111.2220001,Fort McMurray Airport
51.29109955,-80.60780334,Moosonee Airport
46.27280045,-75.99060059,Maniwaki Airport
45.679501,-74.038696,Montreal International (Mirabel) Airport
50.18999863,-61.78919983,Natashquan Airport
45.52170181,-75.56359863,Ottawa / Gatineau Airport
49.76169968,-77.80280304,Matagami Airport
67.57060242,-139.8390045,Old Crow Airport
54.40499878,-110.2789993,CFB Cold Lake
58.62139893,-117.1650009,High Level Airport
45.32249832,-75.66919708,Ottawa Macdonald-Cartier International Airport
53.21419907,-105.6729965,Prince Albert Glass Field
56.226898,-117.446999,Peace River Airport
49.903099,-98.273817,Southport Airport
51.44639969,-90.21420288,Pickle Lake Airport
49.83639908,-64.28859711,Port Menier Airport
44.22999954,-78.36329651,Peterborough Airport
54.28609848,-130.4450073,Prince Rupert Airport
58.76720047,-111.1169968,Fort Chipewyan Airport
44.97470093,-79.30329895,Muskoka Airport
46.7911,-71.393303,Quebec Jean Lesage International Airport
52.18220139,-113.8939972,Red Deer Regional Airport
42.27560043,-82.95559692,Windsor Airport
60.11640167,-128.8220062,Watson Lake Airport
49.78829956,-94.36309814,Kenora Airport
49.63029861,-112.8000031,Lethbridge County Airport
46.11220169,-64.6785965,Greater Moncton International Airport
49.71080017,-124.887001,Comox Airport
50.43190002,-104.6660004,Regina International Airport
48.37189865,-89.32389832,Thunder Bay Airport
55.17969894,-118.8850021,Grande Prairie Airport
51.26470184,-102.461998,Yorkton Municipal Airport
52.76919937,-108.2440033,North Battleford Airport
48.93690109,-54.56809998,Gander International Airport
46.1614,-60.047798,Sydney / J.A. Douglas McCurdy Airport
53.02610016,-122.5100021,Quesnel Airport
74.71690369,-94.9693985,Resolute Bay Airport
47.76440048,-69.58470154,Rivi�re-du-Loup Airport
48.52000046,-72.26560211,Roberval Airport
52.42969894,-114.9039993,Rocky Mountain House Airport
62.81140137,-92.11579895,Rankin Inlet Airport
46625,-80.79889679,Sudbury Airport
45.43859863,-71.69139862,Sherbrooke Airport
45.31610107,-65.89029694,Saint John Airport
60.02030182,-111.961998,Fort Smith Airport
72.982201,-84.613602,Nanisivik Airport
46.44060135,-63.83359909,Summerside Airport
71.99389648,-125.2429962,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport
64.23000336,-76.52670288,Cape Dorset Airport
55.80110168,-97.86419678,Thompson Airport
44.1189003,-77.52809906,CFB Trenton
48.56969833,-81.37670136,Timmins/Victor M. Power
43.627499,-79.396202,Billy Bishop Toronto City Centre Airport
69.4332962,-133.026001,Tuktoyaktuk Airport
45.47060013,-73.74079895,Montreal / Pierre Elliott Trudeau International Airport
66.52140045,-86.22470093,Repulse Bay Airport
68.77610016,-81.2425,Hall Beach Airport
48.20610046,-78.83560181,Rouyn Noranda Airport
55.15140152,-105.262001,La Ronge Airport
53.35580063,-110.8239975,Vermilion Airport
67.54579926,-64.03140259,Qikiqtarjuaq Airport
48.05329895,-77.78279877,Val-d'Or Airport
58.09609985,-68.42690277,Kuujjuaq Airport
65.28160095,-126.7979965,Norman Wells Airport
49.19390106,-123.1839981,Vancouver International Airport
55.84189987,-108.4179993,Buffalo Narrows Airport
44.7458,-81.107201,Wiarton Airport
45.95220184,-77.31919861,Petawawa Airport
49.90999985,-97.23989868,Winnipeg / James Armstrong Richardson International Airport
52.9219017,-66.86440277,Wabush Airport
52.18310165,-122.0540009,Williams Lake Airport
63.20940018,-123.4369965,Wrigley Airport
49.6108017,-115.7819977,Cranbrook/Canadian Rockies International Airport
53.57249832,-113.5210037,Edmonton City Centre (Blatchford Field) Airport
52.17079926,-106.6999969,Saskatoon John G. Diefenbaker International Airport
50.01890182,-110.7210007,Medicine Hat Airport
56.23809814,-120.7399979,Fort St John Airport
50.11389923,-91.90529633,Sioux Lookout Airport
66.14499664,-65.71360016,Pangnirtung Airport
47.69740065,-79.84734535,Earlton (Timiskaming Regional) Airport
53.88940048,-122.6790009,Prince George Airport
54.468498,-128.576009,Northwest Regional Airport Terrace-Kitimat
43.035599,-81.1539,London Airport
49.02529907,-122.3610001,Abbotsford Airport
60.70959854,-135.0670013,Whitehorse / Erik Nielsen International Airport
46.363602,-79.422798,North Bay Jack Garland Airport
51.11389923,-114.0199966,Calgary International Airport
54.8246994,-127.1829987,Smithers Airport
58.83639908,-122.5970001,Fort Nelson Airport
49.46310043,-119.6019974,Penticton Airport
46.29000092,-63.12110138,Charlottetown Airport
69.54669952,-93.5766983,Taloyoak Airport
48.64690018,-123.4260025,Victoria International Airport
56.86389923,-101.0759964,Lynn Lake Airport
50.29190063,-107.6910019,Swift Current Airport
58.73920059,-94.06500244,Churchill Airport
53.31919861,-60.42580032,Goose Bay Airport
47.61859894,-52.75189972,St. John's International Airport
49.41389847,-82.46749878,Kapuskasing Airport
50.29029846,-88.90969849,Armstrong Airport
48.60860062,-68.20809937,Mont Joli Airport
43.67720032,-79.63059998,Lester B. Pearson International Airport
43.74250031,-79.46559906,Downsview Airport
45.88529968,-82.56780243,Gore Bay Manitoulin Airport
62.46279907,-114.4400024,Yellowknife Airport
55.29309845,-114.7770004,Slave Lake Airport
53.25429916,-131.8139954,Sandspit Airport
42.99940109,-82.30889893,Chris Hadfield Airport
50.68059921,-127.3669968,Port Hardy Airport
54.14390182,-115.7870026,Whitecourt Airport
50.22330093,-66.26560211,Sept-�les Airport
60.17279816,-132.7429962,Teslin Airport
44.9844017,-64.91690063,CFB Greenwood
62.20750046,-133.3760071,Faro Airport
67.40750122,-134.8609924,Fort Mcpherson Airport
36.50360107,2.814169884,Blida Airport
35.33250046,4.206389904,Bou Saada Airport
36.7120018,5.069920063,Soummam Airport
36.69100189,3.215409994,Houari Boumediene Airport
24.292801,9.45244,Djanet Inedbirene Airport
26.7234993,8.622650146,Illizi Takhamalt Airport
22.81150055,5.451079845,Aguenar � Hadj Bey Akhamok Airport
36.79510117,5.87361002,Jijel Ferhat Abbas Airport
33.53590012,-0.242353007,Mecheria Airport
36.822201,7.809174,Rabah Bitat Airport
36.27600098,6.620389938,Mohamed Boudiaf International Airport
35.43159866,8.12071991,Cheikh Larbi T�bessi Airport
32.93040085,3.311539888,Hassi R'Mel Airport
35.34109879,1.463150024,Bou Chekif Airport
27.7003994,-8.167099953,Tindouf Airport
36.21269989,1.331769943,Ech Cheliff Airport
35.54240036,-0.532278001,Tafaraoui Airport
35.01670074,-1.450000048,Zenata � Messali El Hadj Airport
35.62390137,-0.621182978,Es Senia Airport
35.17179871,-0.593275011,Sidi Bel Abbes Airport
35.20769882,0.147141993,Ghriss Airport
27.83760071,-0.186414003,Touat Cheikh Sidi Mohamed Belkebir Airport
34.79330063,5.738230228,Biskra Airport
30.57130051,2.859590054,El Golea Airport
32.38410187,3.79411006,Noum�rat - Moufdi Zakaria Airport
31.67300034,6.140439987,Oued Irara Airport
27.25099945,2.512020111,In Salah Airport
33.06779861,6.088669777,Touggourt Sidi Madhi Airport
33.76440048,2.928339958,Laghouat Airport
29.2371006,0.276033014,Timimoun Airport
31.91720009,5.412779808,Ain el Beida Airport
28.0515,9.64291,In Am�nas Airport
6.357230186,2.384350061,Cadjehoun Airport
12.3532,-1.51242,Ouagadougou Airport
11.16009998,-4.33096981,Bobo Dioulasso Airport
5.6051898,-0.166786,Kotoka International Airport
9.557189941,-0.863214016,Tamale Airport
7.361830235,-2.328759909,Sunyani Airport
4.89605999,-1.774760008,Takoradi Airport
5.261390209,-3.926290035,Port Bouet Airport
7.738800049,-5.07366991,Bouak� Airport
6.792809963,-6.473189831,Daloa Airport
9.387180328,-5.556660175,Korhogo Airport
7.272069931,-7.587359905,Man Airport
4.746719837,-6.660820007,San Pedro Airport
6.903170109,-5.365580082,Yamoussoukro Airport
9.006790161,7.263169765,Nnamdi Azikiwe International Airport
7.246739864,5.301010132,Akure Airport
6.316979885,5.599500179,Benin Airport
4.976019859,8.347200394,Margaret Ekpo International Airport
6.474269867,7.56196022,Akanu Ibiam International Airport
7.362460136,3.978329897,Ibadan Airport
8.440210342,4.493919849,Ilorin International Airport
9.639829636,8.869050026,Yakubu Gowon Airport
10.6960001,7.320109844,Kaduna Airport
12.0476,8.52462,Mallam Aminu International Airport
11.85529995,13.08090019,Maiduguri International Airport
7.70388,8.61394,Makurdi Airport
6.577370167,3.321160078,Murtala Muhammed International Airport
9.652170181,6.462259769,Minna Airport
5.015490055,6.949590206,Port Harcourt International Airport
12.91629982,5.207190037,Sadiq Abubakar III International Airport
9.25755024,12.43039989,Yola Airport
11.1302,7.68581,Zaria Airport
13.50249958,7.126749992,Maradi Airport
13.4815,2.18361,Diori Hamani International Airport
14.8757,5.265359879,Tahoua Airport
16.9659996,8.000109673,Mano Dayak International Airport
13.77900028,8.98375988,Zinder Airport
35.7580986,10.75469971,Monastir Habib Bourguiba International Airport
36.85100174,10.22719955,Tunis Carthage International Airport
34.42200089,8.822500229,Gafsa Ksar International Airport
33.87689972,10.10330009,Gab�s Matmata International Airport
33875,10.7755003,Djerba Zarzis International Airport
31.70429993,9.254619598,El Borma Airport
34.7179985,10.69099998,Sfax Thyna International Airport
33.93970108,8.110560417,Tozeur Nefta International Airport
9.76733017,1.091249943,Niamtougou International Airport
6.165609837,1.254510045,Lom�-Tokoin Airport
51.18939972,4.460279942,Antwerp International Airport (Deurne)
50.90140152,4.48443985,Brussels Airport
50.459202,4.45382,Brussels South Charleroi Airport
50.81719971,3.20472002,Wevelgem Airport
50.63740158,5.443220139,Li�ge Airport
51.19889832,2.862220049,Ostend-Bruges International Airport
51.264702,4.75333,Zoersel (Oostmalle) Airfield
50.981945,12.506389,Altenburg-Nobitz Airport
51.29360962,13.35611057,Riesa-G�hlis Airport
53.30638886,12.75222206,Rechlin-L�rz Airport
52.203609,13.156389,Sch�nhagen Airport
54.338253,12.710515,Barth Airport
52.073612,11.626389,"Magdeburg ""City"" Airport"
51.889442,14.531944,Cottbus-Drewitz Airport
52.380001,13.5225,Berlin-Sch�nefeld Airport
51.13280106,13.76720047,Dresden Airport
50.97980118,10.95810032,Erfurt Airport
50.033333,8.570556,Frankfurt am Main Airport
52.13460159,7.684830189,M�nster Osnabr�ck Airport
53.63040161,9.988229752,Hamburg Airport
52.47299957,13.40390015,Berlin-Tempelhof International Airport
50.86589813,7.142739773,Cologne Bonn Airport
51.289501,6.76678,D�sseldorf Airport
48.353802,11.7861,Munich Airport
49.498699,11.078056,Nuremberg Airport
51.423889,12.236389,Leipzig/Halle Airport
49.21459961,7.109509945,Saarbr�cken Airport
48.68989944,9.221960068,Stuttgart Airport
52.5597,13.2877,Berlin-Tegel Airport
52.46110153,9.685079575,Hannover Airport
53.04750061,8.786669731,Bremen Airport
49.959999,8.645833,Frankfurt-Egelsbach Airport
49.9487,7.26389,Frankfurt-Hahn Airport
49.473057,8.514167,Mannheim-City Airport
50.991604,10.47973,Eisenach-Kindel Airport
50.70769882,8.082969666,Siegerland Airport
53.53527832,9.83555603,Hamburg-Finkenwerder Airport
54.37944412,10.14527798,Kiel-Holtenau Airport
53.80540085,10.71920013,L�beck Blankensee Airport
51.40230179,6.937329769,Essen Mulheim Airport
51.964722,8.544444,Bielefeld Airport
51.230278,6.504444,M�nchengladbach Airport
51.61410141,8.616319656,Paderborn Lippstadt Airport
51.5182991,7.612239838,Dortmund Airport
48.425278,10.931667,Augsburg Airport
48.081402,11.2831,Oberpfaffenhofen Airport
48.90083313,12.51666737,Straubing Airport
47.67129898,9.511489868,Friedrichshafen Airport
53.426998,11.7834,Schwerin Parchim Airport
49.985001,11.64,Bayreuth Airport
49.79416656,11.13361073,Burg Feuerstein Airport
50.28861237,11.85638905,Hof-Plauen Airport
49.2094,7.40056,Zweibr�cken Airport
47.97333145,8.522221565,Donaueschingen-Villingen Airport
52.319199,10.5561,Braunschweig-Wolfsburg Airport
51.417273,9.384967,Kassel-Calden Airport
53.506943,8.572778,Bremerhaven Airport
53.391109,7.2275,Emden Airport
53.50222015,8.052222252,Wilhelmshaven-Mariensiel Airport
53.59639,6.709167,Borkum Airport
53.70694351,7.230000019,Norderney Airport
54.7733345,9.378889084,Flensburg-Sch�ferhaus Airport
54.91320038,8.340470314,Westerland Sylt Airport
58.99079895,22.83069992,K�rdla Airport
58.22990036,22.5095005,Kuressaare Airport
58.41899872,24.4727993,P�rnu Airport
59.41329956,24.83279991,Lennart Meri Tallinn Airport
58.30749893,26.69039917,Tartu Airport
68.36260223,23.42429924,Enontekio Airport
61.856039,24.786686,Halli Airport
60.25460052,25.0428009,Helsinki Malmi Airport
60.31719971,24.9633007,Helsinki Vantaa Airport
60.65439987,24.8810997,Hyvink�� Airfield
62.1661,30.073601,Kitee Airport
68.6072998,27.40530014,Ivalo Airport
62.66289902,29.60750008,Joensuu Airport
62.3995018,25.67830086,Jyvaskyla Airport
63.127102,23.051399,Kauhava Airport
65.77870178,24.58209991,Kemi-Tornio Airport
64.28549957,27.69239998,Kajaani Airport
62.46250153,22.39310074,Kauhajoki Airport
63.72119904,23.14310074,Kokkola-Pietarsaari Airport
65.98760223,29.23940086,Kuusamo Airport
67.7009964,24.84679985,Kittil� Airport
63.00709915,27.79780006,Kuopio Airport
61.144199,25.693501,Lahti Vesivehmaa Airport
61.044601,28.144743,Lappeenranta Airport
60.12220001,19.89819908,Mariehamn Airport
61.6866,27.201799,Mikkeli Airport
64.93009949,25.35460091,Oulu Airport
61.46170044,21.79999924,Pori Airport
66.56479645,25.83040047,Rovaniemi Airport
61.94309998,28.94510078,Savonlinna Airport
67.39499664,26.61910057,Sodankyla Airport
61.41410065,23.60440063,Tampere-Pirkkala Airport
60.51409912,22.26280022,Turku Airport
60.89640045,26.93840027,Utti Air Base
63.05070114,21.7621994,Vaasa Airport
62.17110062,27.86860085,Varkaus Airport
64.0547222,24.7252778,Ylivieska Airfield
54.65750122,-6.215829849,Belfast International Airport
54.39889908,-7.651669979,St Angelo Airport
54.61809921,-5.872499943,George Best Belfast City Airport
55.0428009,-7.161109924,City of Derry Airport
52.45389938,-1.748029947,Birmingham International Airport
52.36970139,-1.479719996,Coventry Airport
51.89419937,-2.167220116,Gloucestershire Airport
51.668095,-2.05694,Cotswold Airport
53.35369873,-2.274950027,Manchester Airport
50.44060135,-4.995409966,Newquay Cornwall Airport
51.5051,-1.99343,RAF Lyneham
51.00939941,-2.638819933,RNAS Yeovilton
51.83309937,-4.961110115,Haverfordwest Airport
51.39670181,-3.343329906,Cardiff International Airport
51.6053009,-4.067830086,Swansea Airport
51.382702,-2.71909,Bristol Airport
53.33359909,-2.849720001,Liverpool John Lennon Airport
51.87469864,-0.368333012,London Luton Airport
50.422798,-4.10583,Plymouth City Airport
50.77999878,-1.842499971,Bournemouth Airport
50.95029831,-1.35679996,Southampton Airport
51.18719864,-1.033499956,Lasham Airport
49.706104,-2.21472,Alderney Airport
49.43500137,-2.601969957,Guernsey Airport
49.207901,-2.195509911,Jersey Airport
50.835602,-0.297222,Shoreham Airport
51.3307991,0.032499999,London Biggin Hill Airport
51.148102,-0.190278,London Gatwick Airport
51.505299,0.055278,London City Airport
51.2757988,-0.776332974,Farnborough Airport
51.32389832,-0.847500026,Blackbushe Airport
51.4706,-0.461941,London Heathrow Airport
51.57139969,0.695555985,Southend Airport
50.95610046,0.939167023,Lydd Airport
51.342201,1.34611,Kent International Airport
54.9375,-2.809170008,Carlisle Airport
53.77170181,-3.028609991,Blackpool International Airport
53.57440186,-0.350832999,Humberside Airport
54.1286111,-3.2675,Barrow Walney Island Airport
53.86589813,-1.660570025,Leeds Bradford Airport
53.745098,-2.88306,Warton Airport
53.17810059,-2.977780104,Hawarden Airport
54.08330154,-4.623889923,Isle of Man Airport
55.03749847,-1.691669941,Newcastle Airport
54.50920105,-1.429409981,Durham Tees Valley Airport
52.83110046,-1.328060031,East Midlands Airport
58.95780182,-2.904999971,Kirkwall Airport
59.87889862,-1.295560002,Sumburgh Airport
58.45890045,-3.093060017,Wick Airport
57.20190048,-2.197779894,Aberdeen Dyce Airport
57.54249954,-4.047500134,Inverness Airport
55.87189865,-4.433060169,Glasgow International Airport
55.95000076,-3.372499943,Edinburgh Airport
55.68190002,-6.256669998,Islay Airport
55.50939941,-4.586669922,Glasgow Prestwick Airport
57.48109818,-7.362780094,Benbecula Airport
60.43280029,-1.296110034,Scatsta Airport
56.45249939,-3.02583003,Dundee Airport
58.21559906,-6.331110001,Stornoway Airport
56.49919891,-6.869170189,Tiree Airport
56.3728981,-2.868439913,RAF Leuchars
57.7052002,-3.339169979,RAF Lossiemouth
52.205002,175,Cambridge Airport
52.67580032,1.282780051,Norwich International Airport
51.88499832,0.234999999,London Stansted Airport
50.7344017,-3.413889885,Exeter International Airport
51.51940155,-2.590830088,Bristol Filton Airport
51.8368988,-1.320000052,Oxford (Kidlington) Airport
51.61640167,-1.095829964,RAF Benson
52.40930176,0.56099999,RAF Lakenheath
52.36190033,0.486405998,RAF Mildenhall
52.35720062,-0.107832998,RAF Wyton
51.68220139,-1.790030003,RAF Fairford
51.75,-1.58362,RAF Brize Norton
51.23410034,-0.942825019,RAF Odiham
51.5530014,-0.418166995,RAF Northolt
53.0929985,-0.166014001,RAF Coningsby
52.34260178,0.772939026,RAF Honington
53.30780029,-0.550832987,RAF Scampton
54.0489006,-1.252750039,RAF Linton-On-Ouse
53.16619873,-0.523810983,RAF Waddington
52.648395,0.550692,RAF Marham
-51.82279968,-58.44720078,Mount Pleasant Airport
52.308601,4.76389,Amsterdam Airport Schiphol
50.911701,5.77014,Maastricht Aachen Airport
51.45009995,5.374529839,Eindhoven Airport
53.11970139,6.579440117,Eelde Airport
51.56740189,4.931829929,Gilze Rijen Air Base
52.92340088,4.780620098,De Kooy Airport
52.4603,5.52722,Lelystad Airport
53.22859955,5.760560036,Leeuwarden Air Base
51.956902,4.43722,Rotterdam The Hague Airport
52.12730026,5.276189804,Soesterberg Air Base
52.275833,6.889167,Twente Airport
52.16609955,4.41794014,Valkenburg Naval Air Base
51.4491,4.34203,Woensdrecht Air Base
51.84130096,-8.491109848,Cork Airport
53.30020142,-8.941590309,Galway Airport
53.421299,-6.27007,Dublin Airport
53.91030121,-8.818490028,Ireland West Knock Airport
52.18090057,-9.523779869,Kerry Airport
52702,-8.92482,Shannon Airport
54.28020096,-8.599209785,Sligo Airport
52.18719864,-7.086959839,Waterford Airport
56.29999924,10.61900043,Aarhus Airport
55.74029922,9.151780128,Billund Airport
55.61790085,12.65600014,Copenhagen Kastrup Airport
55.525902,8.5534,Esbjerg Airport
56.29750061,9.124629974,Karup Airport
57.27719879,11.00010014,L�s� Airport
54.699299,11.4401,Lolland Falster Maribo Airport
55.47669983,10.33090019,Odense Airport
55.58560181,12.13140011,Copenhagen Roskilde Airport
55.06330109,14.75959969,Bornholm Airport
54.96440125,9.791729927,S�nderborg Airport
55.221048,9.26702,Skrydstrup Air Base
56.55020142,9.172980309,Skive Airport
57.06880188,8.705220222,Thisted Airport
62.06359863,-7.277219772,Vagar Airport
55.99010086,8.353910446,Stauning Airport
57.09275891,9.849243164,Aalborg Airport
49.6233333,6.2044444,Luxembourg-Findel International Airport
62.5625,6.119699955,�lesund Airport
69.29250336,16.14419937,And�ya Airport
69.97609711,23.37170029,Alta Airport
65.46109772,12.21749973,Br�nn�ysund Airport
67.26920319,14.36530018,Bod� Airport
60.29339981,5.218140125,Bergen Airport Flesland
70.60050201,29.69140053,B�tsfjord Airport
58.204201,8.08537,Kristiansand Airport
60.41730118,8.518349648,Geilo Airport Dagali
69.05580139,18.54039955,Bardufoss Airport
68.49130249,16.67810059,"Harstad/Narvik Airport, Evenes"
61.0155983,9.288060188,Leirin Airport
61.58359909,5.024720192,Flor� Airport
60121,11.0502,Oslo Lufthavn
59.34529877,5.208360195,Haugesund Airport
70.48670197,22.13969994,Hasvik Airport
63.11180115,7.824520111,Kristiansund Airport (Kvernberget)
69.72579956,29.8913002,Kirkenes Airport (H�ybuktmoen)
58.09949875,6.626049995,Lista Airport
62.74470139,7.262499809,Molde Airport
65.78399658,13.21490002,Mosj�en Airport (Kj�rstad)
70.06880188,24.9734993,Banak Airport
59.565701,9.21222,Notodden Airport
63.69889832,9.604000092,�rland Airport
62.57839966,11.34230042,R�ros Airport
59.378817,10.785439,"Moss Airport, Rygge"
78.24610138,15.46560001,"Svalbard Airport, Longyear"
59.18500137,9.566940308,Skien Airport
59.79190063,5.340849876,Stord Airport
65.95680237,12.46889973,Sandnessj�en Airport (Stokka)
69.6832962,18.91889954,"Troms� Airport,"
59.18669891,10.25860024,"Sandefjord Airport, Torp"
63.4578018,10.9239998,Trondheim Airport V�rnes
58.87670135,5.63778019,Stavanger Airport Sola
54.37760162,18.46619987,Gdansk Lech Walesa Airport
50.077702,19.7848,Krak�w John Paul II International Airport
50.4743,19.08,Katowice International Airport
52.42100143,16.82629967,Poznan-Lawica Airport
50.11000061,22.0189991,Rzesz�w-Jasionka Airport
53.58470154,14.90219975,"Szczecin-Goleni�w ""Solidarnosc"" Airport"
54.47890091,17.10750008,Redzikowo Air Base
52.16569901,20.96710014,Warsaw Chopin Airport
51.10269928,16.88579941,Copernicus Wroclaw Airport
52.13850021,15.7986002,Zielona G�ra-Babimost Airport
56.26670074,15.26500034,Ronneby Airport
57.66279984,12.27980042,Gothenburg-Landvetter Airport
57.75759888,14.06869984,J�nk�ping Airport
58.4655,13.1744,Lidk�ping-Hovby Airport
57.7747,11.8704,Gothenburg City Airport
58.45640182,13.97270012,Sk�vde Airport
58.31809998,12.34500027,Trollh�ttan-V�nersborg Airport
59.34590149,14.49590015,Karlskoga Airport
60.957901,14.5114,Mora Airport
58.78860092,16.91220093,Stockholm Skavsta Airport
55.92169952,14.08549976,Kristianstad Airport
57.350498,16.497999,Oskarshamn Airport
56.6855011,16.28759956,Kalmar Airport
55.53630536,13.37619781,Malm� Sturup Airport
56.69110107,12.82019997,Halmstad Airport
56.92910004,14.72799969,V�xj� Kronoberg Airport
62.04779816,14.4229002,Sveg Airport
67.13240051,20.81459999,G�llivare Airport
61.76810074,17.08069992,Hudiksvall Airport
63.04859924,17.76889992,Kramfors Sollefte� Airport
64.5483017,18.71619987,Lycksele Airport
62.52809906,17.44389915,Sundsvall-H�rn�sand Airport
63.40829849,18.98999977,�rnsk�ldsvik Airport
67.8219986,20.33679962,Kiruna Airport
64.62480164,21.07690048,Skellefte� Airport
63.79180145,20.28280067,Ume� Airport
64.57910156,16.83359909,Vilhelmina Airport
65.59030151,19.28190041,Arvidsjaur Airport
59.22370148,15.03800011,�rebro Airport
59.58940125,16.63360023,Stockholm V�ster�s Airport
65.54380035,22.12199974,Lule� Airport
59.65190125,17.91860008,Stockholm-Arlanda Airport
59.35440063,17.94169998,Stockholm-Bromma Airport
60.42200089,15.51519966,Borlange Airport
57.525799,15.8233,Hultsfred Airport
60.59329987,16.95140076,G�vle Sandviken Airport
58.40620041,15.68050003,Link�ping City Airport
58.5862999,16.25060081,Norrk�ping Airport
59.35110092,16.70840073,Eskilstuna Airport
57.66279984,18.34620094,Visby Airport
49.97269821,6.692500114,Spangdahlem Air Base
49.43690109,7.600279808,Ramstein Air Base
49.64810181,9.966489792,[Duplicate] Giebelstadt Army Air Field
52.59120178,10.02210045,Celle Airport
51.1146,9286,Fritzlar Airport
50.169201,8.96159,Hanau Army Air Field
49.743099,10.2006,Flugplatz Kitzingen
53.7677002,8.658499718,Nordholz Naval Airbase
50.9608,6.04242,Geilenkirchen Air Base
53.91820145,12.27830029,Rostock-Laage Airport
54.459301,9.51633,Schleswig Air Base
50.04980087,8.325400352,Wiesbaden Army Airfield
48.205555,11.266944,F�rstenfeldbruck Air Base
48.71569824,11.5340004,Ingolstadt Manching Airport
51.922798,8.30633,G�tersloh Air Base
